lat, lon, alt, ozone, mq7, mq135_ppm, mq135_cor, bmp180_temp, bmp180_press, exectime
50.280166, 19.719417, 556.950000, 0.685000, 1153, 3307.967529, 3419.537354, 10.105982, 953.178577, 506.005008
50.280248, 19.719705, 557.090000, 0.688000, 1154, 3307.967529, 3463.522461, 10.056465, 953.174575, 508.003455
50.280467, 19.720488, 557.000000, 0.697000, 1152, 3265.880859, 3333.000488, 9.957363, 953.173488, 514.001392
50.280518, 19.720673, 557.320000, 0.698000, 1153, 3307.967529, 3376.031006, 9.936115, 953.138292, 515.025080
50.280907, 19.722027, 559.010000, 0.700000, 1151, 3265.880859, 3376.031006, 9.751787, 953.067422, 526.014946
50.281388, 19.721949, 560.340000, 0.695000, 1150, 3224.255127, 3376.031006, 9.687907, 952.842824, 531.006439
50.281539, 19.721244, 561.050000, 0.693000, 1150, 3224.255127, 3290.441650, 9.631093, 952.717337, 535.003182
50.281409, 19.720885, 559.900000, 0.691000, 1150, 3224.255127, 3333.000488, 9.631093, 952.904109, 537.016799
50.281156, 19.720447, 559.070000, 0.690000, 1150, 3224.255127, 3333.000488, 9.588462, 953.030790, 540.013308
50.280928, 19.719994, 556.880000, 0.688000, 1150, 3183.084473, 3333.000488, 9.545814, 953.207654, 543.010415
50.280862, 19.719830, 556.530000, 0.687000, 1145, 3183.084473, 3290.441650, 9.531594, 953.411421, 544.003725
50.280746, 19.719487, 556.080000, 0.685000, 1150, 3224.255127, 3376.031006, 9.481810, 953.248347, 546.006324
50.280696, 19.719311, 556.220000, 0.684000, 1150, 3265.880859, 3333.000488, 9.474696, 953.307115, 547.009145
50.280648, 19.719135, 556.380000, 0.683000, 1150, 3224.255127, 3376.031006, 9.382170, 953.130233, 548.003831
50.280602, 19.718959, 556.230000, 0.681000, 1145, 3183.084473, 3290.441650, 9.453351, 953.311059, 549.006344
50.280471, 19.718418, 554.890000, 0.677000, 1145, 3265.880859, 3376.031006, 9.325192, 953.298464, 551.993466
50.280337, 19.717868, 554.240000, 0.671000, 1145, 3224.255127, 3206.717285, 9.375050, 953.580242, 555.002268
